OBJECTID,HUC12,BioAqRankSW,Shape__Area,Shape__Length
1625,181001000701,1,131395718.570313,79843.1499259686
1626,181001000201,1,84292817.1835938,51222.7624566787
1627,181001000704,1,102276168.511719,64596.2170812307
1628,181001000705,1,187309212.621094,72980.6541225965
1629,180902081701,1,179737745.128906,65169.4524644067
1630,180902031604,1,245628593.226563,92213.5041729536
1631,180902032004,1,96879374.1210938,58149.9500954426
1632,180902030701,1,221263971.414063,78297.4034493544
1633,180902030702,1,102934775.246094,63545.5796859419
1634,180902021602,1,209999185.304688,99131.6155133818
1635,181002020205,3,124899643.273438,78167.0041052746
1636,181002020108,2,60453261.2070313,54578.1653602942
1637,181002010503,2,112540124.445313,68699.8479456536
1638,181002010607,2,59665865.125,58824.2413965891
1639,181002010601,1,111222676.15625,61027.3581935722
1640,181001001401,1,137848824.46875,86107.127568033
1641,180902081602,1,203736768.871094,88019.7295036633
1642,180902081705,1,152381024.875,78463.5433215341
1643,180902031007,1,155107100.109375,62200.1454560021
1644,180902031405,1,229408269.359375,112074.171833593
1645,180902031702,2,111966344.882813,54575.606332894
1646,180902031302,1,156449535.875,86913.0354402558
1647,180902031406,1,166311899.929688,95259.5699770104
1648,180902021605,1,70487016.8867188,45094.8716068008
1649,160600150301,1,110922439.945313,64683.4219924105
1650,181002041002,1,119319042.890625,58348.6606787333
1651,181002020302,1,87060514.2148438,45529.8292586571
1652,181002020303,1,133418919.800781,91643.5069563913
1653,181002041103,2,283674682.628906,120085.220672341
1654,181002030801,1,79082091.1835938,69923.636490838
1655,181002041501,1,131935416.011719,76940.3627883271
1656,181001004404,1,140724079.953125,87697.5390825369
1657,181001004406,1,78132818.1445313,75050.1946451311
1658,181001004407,1,221575161.859375,104313.217200278
1659,181001002201,1,297673083.5625,91360.8070309459
1660,181001002303,1,89732960.2695313,67452.5056112243
1661,181001002004,1,95388166.265625,54080.3625753495
1662,180902081802,1,228471703.59375,83241.5711295207
1663,180902081910,1,99848789.0390625,64278.5567244006
1664,180902082506,1,165134854.511719,96457.109873406
1665,180902021902,1,64460748.84375,66675.9976496902
1666,160600150801,1,209439954.6875,86572.5720006228
1667,160600150506,1,8274826.5703125,12416.8775828058
1668,181002040801,3,582423531.070313,115493.627592772
1669,181002040606,2,114279003.988281,51255.7513791885
1670,181002040605,1,220842439.539063,95907.1804751434
1671,181002041302,1,195226201.980469,67836.503992684
1672,181002040604,1,148607994.316406,74788.8186046586
1673,181002041304,1,99654368.2929688,83672.2415304813
1674,181001002402,1,207334178.289063,79054.5552523388
1675,181001002803,1,286851197.03125,105000.291632743
1676,181001004503,1,151889013.25,71867.1673299003
1677,181001003202,1,238981502.316406,78153.9428566479
1678,180902031104,1,159697229.222656,69912.2081134889
1679,160600150705,1,82915500.5390625,61479.2115199487
1680,181002040803,2,369526044.609375,97637.7601308232
1681,181002040402,1,366769152.804688,104505.254438689
1682,181001004701,1,178713844.664063,81308.7085129773
1683,181001004606,1,92126034.2265625,85270.3165692744
1684,181001004604,1,108514457.925781,58835.6834578616
1685,181001004605,1,97172664.0351563,59986.5474040893
1686,181001003204,1,205330588.59375,95998.6715697591
1687,181001003304,1,142596845.9375,89292.6616747223
1688,181001003501,1,161413169.339844,74088.1379860187
1689,150301020205,1,228819964.039063,169218.968462394
1690,160600151300,1,102193324.785156,55335.8224971738
1691,160600151201,1,16306074.1171875,21405.4810374076
1692,181002040102,1,203374114.558594,108363.279979626
1693,150301041001,1,229187911.210938,93956.5327633107
1694,150301040904,1,131938130.066406,59561.84857946
1695,150301040803,1,113178183.15625,58808.164017248
1696,181001004205,1,227191600.582031,180437.997417667
1697,181001004001,1,85222667.7382813,69146.5544117463
1698,150301010501,1,111530703.25,61981.5393391816
1699,150301020206,1,59023704.9023438,55241.2415373883
1700,150301020113,1,11755096.6835938,27517.191781513
1701,150301041308,2,76545225.6210938,50528.0286927145
1702,150301040406,2,143415910.195313,65472.2614248573
1703,150301040201,1,104003833.628906,62154.9030517673
1704,150301010506,1,228962157.386719,95852.6201708707
1705,150301010603,1,213980309.660156,90170.1226858069
1706,150301020308,1,64312953.6210938,60866.8182686848
1707,150301010307,1,192948052.765625,60973.7853980876
1708,150301010712,2,63989988.1132813,58117.2358485994
1709,150301040103,1,53848219.109375,45855.8179225265
1710,150301040104,2,31314161.6601563,26020.4999303313
1711,180400130102,5,179423374.363281,119233.537269925
1712,181001002007,1,549947697.765625,169721.234650943
1713,180101070101,5,218958280.992188,85151.5665244177
1714,180101010504,5,109171706.335938,127640.395915235
1715,180101010404,5,184332211.1875,106532.940260692
1716,180101060406,5,185284676.546875,67283.7826726004
1717,180101020101,5,272838250.351563,94014.3046961162
1718,180102091101,5,147813697.511719,61831.1421248269
1719,180101080904,5,67157416.5703125,53772.7050141969
1720,180101080906,5,136617734.816406,116510.044607095
1721,180101080409,5,77039480.171875,50845.3010771418
1722,180101080303,5,188764809.796875,68268.0503438222
1723,180101080604,5,55865865.9570313,42448.8184855037
1724,180101060302,5,157238809.21875,59209.6808278014
1725,180101060105,5,178736809.71875,84582.9071232085
1726,180101050303,3,80691102.7109375,43452.7008560088
1727,180101050902,4,184323651.699219,80946.7258912594
1728,180102120502,5,255786544.761719,90908.2417617974
1729,180102111208,5,111476296.851563,75676.4900380667
1730,180102111207,4,220328696.6875,74488.9780603053
1731,180102090901,4,103957535.484375,51755.5041984208
1732,180102090801,5,193827471.542969,69441.3871833255
1733,180101010201,5,127842007.507813,59571.9479347556
1734,180101090106,4,149677410.191406,82894.116282369
1735,180101100410,5,141946992.4375,79033.6721232139
1736,180101030402,4,75377866.5742188,54860.9777705908
1737,180101100401,5,85378685.6132813,53239.1447780314
1738,180101050203,4,144024028.507813,65093.3910564565
1739,180101050109,4,166984798.371094,74006.5705640059
1740,180101040301,3,74979654.5742188,54179.4212615958
1741,180101050107,3,233182077.0625,76525.6721503718
1742,180101050101,4,70355959.0742188,42049.6621703911
1743,180102111102,5,148933369.921875,55742.7285395299
1744,180102100207,5,211425254.476563,68717.0335287747
1745,180102100304,5,169779501.089844,76705.2510520333
1746,180102100303,4,75753787.3007813,40251.8900551764
1747,180102090104,5,116014952.039063,54868.5147910492
1748,180102090202,4,136240161.210938,54577.8232826986
1749,171003090101,3,85446198.046875,47223.5352099829
1750,180102061102,5,137196765.679688,51400.9183438443
1751,180500050302,5,159864483.597656,77215.5960337078
1752,180101100903,5,232729119.898438,85627.65035978
1753,180201160307,3,122057484.210938,97656.3511052621
1754,180201160102,3,138386980.195313,68173.8254953244
1755,180201160201,4,82122026.7695313,49561.2322507178
1756,180101030503,5,149998170.738281,63186.3746160075
1757,180102120205,5,145919084.675781,76099.202698355
1758,180102110707,5,116975806.902344,81949.8052448832
1759,180102110706,5,139747713.925781,76096.2890369783
1760,180201520202,4,132514010.488281,59648.857867416
1761,180201520203,4,170600387.136719,86564.0087882923
1762,180102110705,5,224596793.878906,73927.5439633216
1763,180102100201,4,91727579.7421875,43443.9952616648
1764,180102080502,5,196330780.964844,76970.0562053056
1765,180102061001,4,74278741.9414063,37228.4795881869
1766,180500050103,5,89778016.359375,57910.7695636265
1767,180500020603,5,98205292.5195313,47862.7181295523
1768,180500020303,5,118692041.25,74469.2998939086
1769,180500020201,5,189890738.316406,70057.6675482183
1770,180201160602,5,153133474.535156,98660.0403987217
1771,180101030201,4,190425495.179688,65386.7613732771
1772,180201150404,3,92267349.0664063,68200.5174062023
1773,180201150305,4,69336095.9648438,48021.2632106774
1774,180201520403,3,196741904.96875,63821.6682528475
1775,180201520204,4,247720111.550781,110575.947687081
1776,180201520802,3,147957133.300781,72236.2593581188
1777,180102110503,3,175121168.007813,56900.3696360136
1778,180102060902,4,121315950.804688,53904.4797064388
1779,180102060603,4,179478751.414063,65134.4736615226
1780,180102060604,4,100749786.589844,56825.9083031895
1781,180500060206,5,173868132.542969,119004.134350677
1782,180500060202,5,85653320.7265625,49363.9063713502
1783,180500030404,5,158635621.050781,98091.9828027342
1784,180500020904,5,139258169.734375,86408.2335450533
1785,180500020701,5,170019924.527344,100405.634861132
1786,180500020202,5,255328623.925781,105283.874276432
1787,180500020204,4,125324393.46875,59162.000649651
1788,180201160504,5,144758305.644531,58391.6387969023
1789,180201040804,5,157384021.117188,100141.347730497
1790,180201160502,3,84389149.21875,74056.5744789763
1791,180201040503,4,247826972.449219,101508.696104193
1792,180201040101,3,150690678.613281,76178.8372326853
1793,180201040301,3,80760370.4101563,70467.066534329
1794,180201040104,3,141290737.824219,85674.3154178382
1795,180201040502,4,193262909.367188,79771.7802888993
1796,180201550404,4,139567292.84375,79442.986204654
1797,180201550403,4,79390006.75,57917.5866967995
1798,180201520803,4,87099676.75,63886.7144954465
1799,180201540502,5,177926395.75,119289.358551433
1800,180200050403,4,96496957.09375,56410.9942310063
1801,180200050101,3,163412611.148438,54464.9380749187
1802,180200050304,5,130237873.34375,48951.2181020874
1803,180200050302,5,134400415.949219,58727.2887184477
1804,180200050201,4,137409792.527344,81627.6815078176
1805,180200050102,4,116676514.117188,74065.7522130884
1806,180102070406,2,77722722.6640625,57957.1765905644
1807,180102070404,2,70634135.5195313,40849.8911266808
1808,180102060406,3,13973317.2617188,24116.4534002176
1809,180600060203,4,97008060.1367188,115429.081586517
1810,180500040603,5,139574763.269531,69965.1539824618
1811,180500010105,4,66669195,44119.3388390369
1812,180500010204,5,146755088.640625,106001.933734937
1813,180500010107,5,182182001.230469,117174.371124471
1814,180201630505,4,106589230.425781,102954.098801214
1815,180201630202,4,197714396.5,115908.201014976
1816,180201040806,3,70685364.5195313,82197.1790823113
1817,180201570206,5,113321639.144531,90067.0334485047
1818,180201570604,4,122427732.445313,69399.1732529349
1819,180201560605,5,118671593.566406,104077.587477727
1820,180201570101,3,138298237.648438,78100.0575388343
1821,180201540404,4,116012168.125,82434.7408873008
1822,180201540501,4,137233933.878906,98578.4070832623
1823,180201540401,4,127623969.617188,81673.7853298395
1824,180201530204,5,222045550.832031,98340.1157418639
1825,180200031104,3,117778376.371094,64657.8644144422
1826,180201510302,4,175386807.46875,89343.8659941699
1827,180200040402,3,72548821.6367188,39046.9457740996
1828,180200031007,4,102863674.367188,55150.8935583977
1829,180200040101,2,107556987.597656,50540.7650103863
1830,180200040102,2,113467959.304688,50268.0312362856
1831,180102050103,2,197476819.683594,76113.3496174006
1832,180600060302,4,132666967.429688,118756.415837643
1833,180600051301,3,99596896.8710938,51461.1271914642
1834,180600060301,5,233058233.273438,88316.5087024021
1835,180600051507,4,132863118.429688,80656.3054139877
1836,180600020704,5,154509533.953125,77032.7325308306
1837,180600020401,5,189929950.03125,73694.4141885183
1838,180500030201,4,181774685.269531,70667.8991960429
1839,180500040201,5,105685471.625,63461.1255354196
1840,180400030604,5,101959758.179688,57484.1259309653
1841,180400030801,5,120993880.53125,68317.7112250949
1842,180400030803,5,158004707.1875,80435.3092668032
1843,180201630605,3,157469388.195313,65011.1201984022
1844,180201590201,5,119711207.617188,60251.4162911163
1845,180201580402,4,154041580.027344,61302.0962507454
1846,180201570602,4,108963249.027344,84703.1535093254
1847,180201570502,3,91597681.0820313,41113.3261230065
1848,180201560102,5,205066704.417969,77520.8264808302
1849,180201530102,3,144055712.648438,59219.2861807135
1850,180201530103,3,103082211.246094,72647.6041042225
1851,180200030701,2,143126825.195313,55416.5375801731
1852,180200030901,3,56784820.0234375,36399.1453060617
1853,180102050201,2,150147948.988281,54765.2917416334
1854,180200030401,2,132726731.71875,63718.3464588953
1855,180102041302,2,250988339.019531,83906.1811347188
1856,180200030302,2,195624780.816406,70913.9353638918
1857,180200030305,2,294049980.171875,142815.952091151
1858,180102041402,3,244117851.582031,101010.546575177
1859,180600050706,5,127135692.628906,79674.2721967217
1860,180600051307,5,140089217.929688,66622.9929128597
1861,180600051309,5,97237059.1679688,56157.9506583588
1862,180600051504,3,114062427.933594,66217.8730780962
1863,180600020101,4,93575473.0898438,63597.5770747806
1864,180400030904,5,133551281.488281,87417.798379941
1865,180400030502,5,234048895.746094,102736.78108822
1866,180400130802,5,91165555,69090.4825971703
1867,180201110104,5,83750632.2734375,54164.6084578181
1868,180201260403,5,143366062.457031,75754.3508336028
1869,180201610301,3,142480230.484375,81172.4879577491
1870,180201610202,3,107187555.976563,67216.4113887773
1871,180201210804,3,87673307.3984375,46274.1950315312
1872,180201580102,4,133366692.03125,57048.8857750625
1873,180201210606,5,206753181.527344,81324.297307286
1874,180201570203,5,247872449.894531,75324.7413277216
1875,180201210301,4,157583275.59375,67692.4741682305
1876,180200030704,3,119575449.011719,50240.0923588899
1877,180200030803,2,96870278.7929688,57441.1656726144
1878,180200030802,4,307272495.898438,132281.415612376
1879,180200030502,2,73960143.1132813,46998.8942373842
1880,180200021901,2,144912830.082031,62617.4890036275
1881,180200021309,2,174377146.988281,91916.8277745545
1882,180102041002,4,213438098.855469,85971.2690638171
1883,180102040601,2,126755.859375,1734.53155382748
1884,180600060403,5,52527039.1992188,35851.5784066152
1885,180600051110,5,182400918.449219,113805.746444013
1886,180600051204,4,99787550.3867188,45791.9705375531
1887,180600020504,5,186749633.027344,72248.2514585335
1888,180600051107,3,70599525.7382813,59398.5596964142
1889,180400010603,4,132946681.804688,58546.1051177405
1890,180400010604,4,169869701.921875,67902.9020001433
1891,180400011301,3,108235739.414063,53929.116914406
1892,180400510303,4,217556981.890625,81225.5467369651
1893,180400100705,4,243415262.804688,121996.638018904
1894,180400110307,4,141927499.410156,74818.3770394288
1895,180400510401,4,116983742.671875,60683.8861985056
1896,180400120902,5,161759708.136719,94288.7768221387
1897,180400130701,3,94984942.7578125,71834.5771990432
1898,180400120502,3,143285202.570313,110770.988372148
1899,180400130602,3,181793054.789063,69166.5803956846
1900,180201110102,5,84591861.5664063,67910.8791448415
1901,180201260401,3,137236779.835938,63324.9752868655
1902,180201250404,4,182557673.277344,82262.7337969129
1903,180201220903,4,102228433.808594,46412.9560115358
1904,180201230701,4,135594517.214844,61783.156591987
1905,180201230507,3,95420710.3320313,47586.1218103526
1906,180201220802,4,75876387.9804688,45273.0239036372
